Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,203,Spain,5419,Yield,723,"Spices, nes",2014,2014,hg/ha,10526,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1961,1961,tonnes,300,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1962,1962,tonnes,710,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1963,1963,tonnes,700,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1964,1964,tonnes,910,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1965,1965,tonnes,930,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1966,1966,tonnes,930,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1967,1967,tonnes,960,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1968,1968,tonnes,970,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1969,1969,tonnes,950,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1970,1970,tonnes,970,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1971,1971,tonnes,1200,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1972,1972,tonnes,1810,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1973,1973,tonnes,2360,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1974,1974,tonnes,2110,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1975,1975,tonnes,1990,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1976,1976,tonnes,1950,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1977,1977,tonnes,2360,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1978,1978,tonnes,3140,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1979,1979,tonnes,4670,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1980,1980,tonnes,2480,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1981,1981,tonnes,2030,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1982,1982,tonnes,2140,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1983,1983,tonnes,2410,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1984,1984,tonnes,2690,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1985,1985,tonnes,2320,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1986,1986,tonnes,2470,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1987,1987,tonnes,3590,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1988,1988,tonnes,2800,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1989,1989,tonnes,2600,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1990,1990,tonnes,2000,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1991,1991,tonnes,2000,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1992,1992,tonnes,2400,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1993,1993,tonnes,2500,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1994,1994,tonnes,2145,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1995,1995,tonnes,2113,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1996,1996,tonnes,2101,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1997,1997,tonnes,2195,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1998,1998,tonnes,2262,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",1999,1999,tonnes,2343,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2000,2000,tonnes,2422,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2001,2001,tonnes,2500,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2002,2002,tonnes,2600,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2003,2003,tonnes,2651,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2004,2004,tonnes,2705,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2005,2005,tonnes,2766,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2006,2006,tonnes,2800,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2007,2007,tonnes,3000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2008,2008,tonnes,3233,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2009,2009,tonnes,3500,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2010,2010,tonnes,3700,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2011,2011,tonnes,3812,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2012,2012,tonnes,4000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2013,2013,tonnes,4000,F,FAO estimate
QC,Crops,203,Spain,5510,Production,723,"Spices, nes",2014,2014,tonnes,4000,F,FAO estimate
QC,Crops,203,Spain,5419,Yield,373,Spinach,1961,1961,hg/ha,131818,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1962,1962,hg/ha,136364,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1963,1963,hg/ha,128000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1964,1964,hg/ha,136000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1965,1965,hg/ha,136364,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1966,1966,hg/ha,133636,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1967,1967,hg/ha,140833,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1968,1968,hg/ha,140000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1969,1969,hg/ha,138800,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1970,1970,hg/ha,144000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1971,1971,hg/ha,156667,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1972,1972,hg/ha,163125,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1973,1973,hg/ha,155217,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1974,1974,hg/ha,163600,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1975,1975,hg/ha,166071,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1976,1976,hg/ha,167241,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1977,1977,hg/ha,169310,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1978,1978,hg/ha,156000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1979,1979,hg/ha,165743,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1980,1980,hg/ha,168621,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1981,1981,hg/ha,170323,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1982,1982,hg/ha,163939,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1983,1983,hg/ha,156389,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1984,1984,hg/ha,162636,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1985,1985,hg/ha,159437,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1986,1986,hg/ha,164118,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1987,1987,hg/ha,162623,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1988,1988,hg/ha,162268,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1989,1989,hg/ha,165031,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1990,1990,hg/ha,162705,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1991,1991,hg/ha,162274,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1992,1992,hg/ha,163755,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1993,1993,hg/ha,163997,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1994,1994,hg/ha,166530,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1995,1995,hg/ha,158133,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1996,1996,hg/ha,171852,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1997,1997,hg/ha,169240,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1998,1998,hg/ha,170743,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,1999,1999,hg/ha,171250,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2000,2000,hg/ha,187293,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2001,2001,hg/ha,177054,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2002,2002,hg/ha,182781,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2003,2003,hg/ha,191826,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2004,2004,hg/ha,192005,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2005,2005,hg/ha,206439,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2006,2006,hg/ha,193139,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2007,2007,hg/ha,208270,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2008,2008,hg/ha,203755,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2009,2009,hg/ha,196571,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2010,2010,hg/ha,194828,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2011,2011,hg/ha,193504,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2012,2012,hg/ha,187942,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2013,2013,hg/ha,189512,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,373,Spinach,2014,2014,hg/ha,190000,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,373,Spinach,1961,1961,tonnes,29000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1962,1962,tonnes,30000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1963,1963,tonnes,32000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1964,1964,tonnes,34000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1965,1965,tonnes,30000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1966,1966,tonnes,29400,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1967,1967,tonnes,33800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1968,1968,tonnes,35000,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1969,1969,tonnes,34700,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1970,1970,tonnes,28800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1971,1971,tonnes,32900,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1972,1972,tonnes,26100,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1973,1973,tonnes,35700,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1974,1974,tonnes,40900,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1975,1975,tonnes,46500,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1976,1976,tonnes,48500,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1977,1977,tonnes,49100,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1978,1978,tonnes,46800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1979,1979,tonnes,49060,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1980,1980,tonnes,48900,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1981,1981,tonnes,52800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1982,1982,tonnes,54100,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1983,1983,tonnes,56300,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1984,1984,tonnes,53670,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1985,1985,tonnes,51530,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1986,1986,tonnes,55800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1987,1987,tonnes,54690,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1988,1988,tonnes,54100,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1989,1989,tonnes,56490,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1990,1990,tonnes,54913,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1991,1991,tonnes,51100,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1992,1992,tonnes,49765,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1993,1993,tonnes,49527,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1994,1994,tonnes,49959,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1995,1995,tonnes,42348,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1996,1996,tonnes,46400,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1997,1997,tonnes,45407,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1998,1998,tonnes,52640,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,1999,1999,tonnes,54800,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2000,2000,tonnes,61638,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2001,2001,tonnes,48017,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2002,2002,tonnes,55931,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2003,2003,tonnes,55054,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2004,2004,tonnes,53723,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2005,2005,tonnes,62262,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2006,2006,tonnes,65030,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2007,2007,tonnes,67167,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2008,2008,tonnes,59476,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2009,2009,tonnes,47983,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2010,2010,tonnes,59403,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2011,2011,tonnes,70571,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2012,2012,tonnes,61814,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2013,2013,tonnes,55110,,Official data
QC,Crops,203,Spain,5510,Production,373,Spinach,2014,2014,tonnes,60800,,Official data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1961,1961,hg/ha,32452,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1962,1962,hg/ha,29555,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1963,1963,hg/ha,28700,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1964,1964,hg/ha,32520,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1965,1965,hg/ha,28738,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1966,1966,hg/ha,30435,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1967,1967,hg/ha,29893,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1968,1968,hg/ha,26491,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1969,1969,hg/ha,28700,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1970,1970,hg/ha,28378,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1971,1971,hg/ha,25122,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1972,1972,hg/ha,32143,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1973,1973,hg/ha,37826,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1974,1974,hg/ha,41364,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1975,1975,hg/ha,59130,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1976,1976,hg/ha,72791,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1977,1977,hg/ha,75111,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1978,1978,hg/ha,99412,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1979,1979,hg/ha,139820,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1980,1980,hg/ha,170172,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1981,1981,hg/ha,206383,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1982,1982,hg/ha,151967,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1983,1983,hg/ha,166833,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1984,1984,hg/ha,193151,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1985,1985,hg/ha,187931,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1986,1986,hg/ha,193367,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1987,1987,hg/ha,215234,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1988,1988,hg/ha,213491,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1989,1989,hg/ha,222522,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1990,1990,hg/ha,207413,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1991,1991,hg/ha,234161,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1992,1992,hg/ha,269383,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1993,1993,hg/ha,295601,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1994,1994,hg/ha,317079,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1995,1995,hg/ha,320787,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1996,1996,hg/ha,282963,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1997,1997,hg/ha,295258,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1998,1998,hg/ha,331505,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,1999,1999,hg/ha,345183,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2000,2000,hg/ha,311954,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2001,2001,hg/ha,321308,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2002,2002,hg/ha,313838,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2003,2003,hg/ha,288941,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2004,2004,hg/ha,434192,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2005,2005,hg/ha,366773,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2006,2006,hg/ha,398367,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2007,2007,hg/ha,333175,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2008,2008,hg/ha,345759,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2009,2009,hg/ha,380505,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2010,2010,hg/ha,364034,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2011,2011,hg/ha,380989,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2012,2012,hg/ha,380436,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2013,2013,hg/ha,391954,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,544,Strawberries,2014,2014,hg/ha,374673,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1961,1961,tonnes,8762,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1962,1962,tonnes,5911,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1963,1963,tonnes,5740,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1964,1964,tonnes,6504,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1965,1965,tonnes,6035,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1966,1966,tonnes,7000,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1967,1967,tonnes,8370,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1968,1968,tonnes,9007,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1969,1969,tonnes,9184,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1970,1970,tonnes,10500,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1971,1971,tonnes,10300,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1972,1972,tonnes,13500,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1973,1973,tonnes,17400,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1974,1974,tonnes,18200,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1975,1975,tonnes,27200,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1976,1976,tonnes,31300,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1977,1977,tonnes,33800,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1978,1978,tonnes,50700,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1979,1979,tonnes,80900,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1980,1980,tonnes,98700,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1981,1981,tonnes,97000,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1982,1982,tonnes,92700,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1983,1983,tonnes,100100,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,1984,1984,tonnes,141000,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1985,1985,tonnes,163500,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1986,1986,tonnes,189500,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1987,1987,tonnes,230300,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1988,1988,tonnes,226300,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1989,1989,tonnes,255900,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1990,1990,tonnes,206500,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1991,1991,tonnes,181100,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1992,1992,tonnes,218200,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1993,1993,tonnes,261400,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1994,1994,tonnes,282200,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1995,1995,tonnes,285500,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1996,1996,tonnes,229200,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1997,1997,tonnes,273734,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1998,1998,tonnes,308300,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,1999,1999,tonnes,377527,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,2000,2000,tonnes,344865,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,2001,2001,tonnes,314079,*,Unofficial figure
QC,Crops,203,Spain,5510,Production,544,Strawberries,2002,2002,tonnes,279441,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2003,2003,tonnes,264237,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2004,2004,tonnes,334892,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2005,2005,tonnes,320853,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2006,2006,tonnes,330485,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2007,2007,tonnes,269139,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2008,2008,tonnes,281240,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2009,2009,tonnes,266772,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2010,2010,tonnes,275355,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2011,2011,tonnes,262730,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2012,2012,tonnes,290843,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2013,2013,tonnes,312466,,Official data
QC,Crops,203,Spain,5510,Production,544,Strawberries,2014,2014,tonnes,291870,,Official data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1961,1961,hg/ha,274448,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1962,1962,hg/ha,211179,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1963,1963,hg/ha,232207,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1964,1964,hg/ha,230807,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1965,1965,hg/ha,251174,Fc,Calculated data
